pair_id,ligand_inchikey,target_chembl_id,gene_symbol,label,binary_label,source_rows,sources,endpoints,relations,min_nM,max_nM,has_grey,has_unresolved,positive_record_ids,negative_record_ids,endpoint_group,refresh_covered,existing_ChEMBL37_numeric_pair,local_training_exact_pair,local_training_connectivity_pair,local_training_drug_seen,local_training_target_seen,drug_names,known_relation_excluded,known_training,known_chembl37,novelty_pass,identity_scope_pass,chemistry_policy_pass,independent_validation_rank_score,biomaster_independent_borda_score,ensemble_drug_to_target_logit,old_drug_leakage_safe_score_v10,dtiam_probability,rank_SPR_current,rank_contract_primary,rank_neural_full_fit,rank_graph_ranker,rank_DTIAM_comparator,scored,refresh_endpoint_covered,use_status
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4128,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL4128,TEK,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,=;>,3300.0,10000.0,True,False,,45033;122240,Kd_Ki,True,True,False,False,True,True,pazopanib,True,False,False,False,True,True,-1.1695252403958325,0.6618798955613577,4.2365875,0.4370688811439424,0.9324533,18.0,93.0,10.0,228.0,5.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2527,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL2527,CHEK2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29733,Kd_Ki,True,False,False,False,True,True,pazopanib,True,False,False,False,True,True,-2.3617114132697923,0.3498694516971279,-5.2117925,0.361928040624847,0.92957014,171.0,286.0,336.0,267.0,12.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL1824,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL1824,ERBB2,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,29734;44528;122339,Kd_Ki,True,True,False,False,True,True,pazopanib,True,False,False,False,True,True,-1.5192535900888116,0.8289817232375979,-0.8401994,0.6337256208447859,0.89009863,41.0,26.0,79.0,73.0,186.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL3009,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL3009,ERBB4,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29744,Kd_Ki,True,False,False,False,True,True,pazopanib,True,False,False,False,True,True,-1.6299653523241713,0.5456919060052219,-1.878026,0.3449940066425857,0.9135898,56.0,150.0,138.0,275.0,71.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL1991,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL1991,IKBKB,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29761,Kd_Ki,True,False,False,False,True,True,pazopanib,True,False,False,False,True,True,-1.3636658811589155,0.4112271540469974,-4.9628096,0.180802930047486,0.9319116,24.0,251.0,318.0,362.0,7.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1844,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL1844,CSF1R,POSITIVE,1.0,1,BindingDB_202609,Kd,=,31.0,31.0,False,False,29788,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-1.2711632323628732,0.9099216710182768,5.124186,0.6760314546989253,0.9313002,28.0,5.0,3.0,16.0,4.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL4179,JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL4179,MAPK9,POSITIVE,1.0,2,BindingDB_202609;ChEMBL37_existing,Kd,=,240.0,1571.0,True,False,29792,,Kd_Ki,True,True,False,False,True,True,fedratinib,True,False,True,False,True,True,-2.083036315391408,0.2637075718015665,-4.8632407,0.107017692957607,0.7621356,123.0,322.0,230.0,371.0,199.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1163124,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL1163124,MAP3K13,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29822,Kd_Ki,True,False,False,False,True,True,imatinib,False,False,False,True,True,True,-4.304315438703518,0.2088772845953002,-5.398974,0.1639694778128319,0.7555765,324.0,347.0,251.0,251.0,125.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2842,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL2842,MTOR,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29826,Kd_Ki,True,False,False,False,True,True,imatinib,True,False,False,False,True,True,-2.989732506661175,0.3590078328981723,-5.2226825,0.1673094007431448,0.28796062,188.0,274.0,231.0,240.0,366.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL3130,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL3130,PIK3CD,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29828,Kd_Ki,True,False,False,False,True,True,imatinib,False,False,False,True,True,True,-2.971530289658208,0.5391644908616188,-2.8619077,0.2724861746244427,0.50163466,184.0,156.0,42.0,137.0,255.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL5616,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL5616,ACVR2A,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,29854;44303;122275,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4895,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL4895,AXL,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,29856;43885;122304,Kd_Ki,True,True,False,False,True,True,pazopanib,True,False,False,False,True,True,-1.6331266940196043,0.4725848563968668,-0.18381667,0.2503876817890214,0.88871944,57.0,205.0,57.0,324.0,191.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL3629,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL3629,CSNK2A1,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,29864;44686;122245,Kd_Ki,True,True,False,False,True,True,pazopanib,True,False,False,False,True,True,-2.1962123679673664,0.2571801566579634,-1.2902505,0.2102531154190045,0.90348226,147.0,334.0,101.0,352.0,122.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL5838,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL5838,ERBB3,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29867,Kd_Ki,True,False,False,False,True,True,pazopanib,False,False,False,True,True,True,-2.0367359593222907,0.5430809399477807,-1.120237,0.4649462198478164,0.92534393,117.0,153.0,87.0,204.0,22.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2534,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL2534,PDPK1,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,29888;44882;122234,Kd_Ki,True,True,False,False,True,True,pazopanib,True,False,False,False,True,True,-2.3913920834954023,0.4895561357702349,-3.7059317,0.4868550582889084,0.8060191,174.0,195.0,256.0,192.0,308.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL3267,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL3267,PIK3CG,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29891,Kd_Ki,True,False,False,False,True,True,pazopanib,False,False,False,True,True,True,-1.935400499229935,0.4830287206266318,-0.08516439,0.3747492265673045,0.86934674,99.0,200.0,53.0,262.0,238.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL5311,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL5311,ACVRL1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29914,Kd_Ki,True,False,False,False,True,True,selumetinib,True,False,False,False,True,True,-3.029177225346041,0.3159268929503916,-5.592039,0.041877265197856,0.48649126,231.0,308.0,338.0,252.0,227.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL4128,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL4128,TEK,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29923,Kd_Ki,True,False,False,False,True,True,selumetinib,True,False,False,False,True,True,-2.443568539060706,0.664490861618799,-3.9016438,0.1361139810074662,0.65823275,128.0,84.0,172.0,81.0,94.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2527,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL2527,CHEK2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29927,Kd_Ki,True,False,False,False,True,True,selumetinib,True,False,False,False,True,True,-3.0385327257576766,0.4862924281984334,-4.594341,0.0901966626677944,0.74879026,232.0,208.0,253.0,138.0,45.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1824,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL1824,ERBB2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29928,Kd_Ki,True,False,False,False,True,True,selumetinib,True,False,False,False,True,True,-2.59974624040556,0.6462140992167102,-2.8100183,0.1700516600491014,0.5153296,162.0,96.0,63.0,52.0,213.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL3009,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL3009,ERBB4,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29935,Kd_Ki,True,False,False,False,True,True,selumetinib,True,False,False,False,True,True,-2.04115530145846,0.8420365535248042,-3.9172337,0.3671283331017564,0.45099744,54.0,26.0,175.0,9.0,250.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2873,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL2873,MAP3K10,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29955;43760,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-3.3071652217924594,0.1540469973890339,0.5710168,0.3647339893195532,0.8303565,305.0,366.0,57.0,317.0,201.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2534,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL2534,PDPK1,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29963;42607,Kd_Ki,True,False,False,False,True,True,dasatinib,True,False,False,False,True,True,-2.4884310687884827,0.4621409921671018,-2.6825714,0.5914246203233878,0.8895858,235.0,214.0,175.0,128.0,105.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3267,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL3267,PIK3CG,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29966,Kd_Ki,True,False,False,False,True,True,dasatinib,False,False,False,True,True,True,-2.544763180463717,0.4412532637075718,-3.7337873,0.6072023442043143,0.8780931,242.0,232.0,243.0,117.0,124.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4954,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL4954,EPHA3,POSITIVE,1.0,1,BindingDB_202609,Kd,=,360.0,360.0,False,False,29989,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3582,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL3582,PRKCE,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,29994,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5274,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL5274,TIE1,POSITIVE,1.0,1,BindingDB_202609,Kd,=,76.0,76.0,False,False,29997,,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2959,NHHQJBCNYHBUSI-UHFFFAOYSA-N,CHEMBL2959,ITK,POSITIVE,1.0,1,BindingDB_202609,Kd,=,400.0,400.0,False,False,30000,,Kd_Ki,True,False,False,False,True,True,fostamatinib,True,False,False,False,False,True,-0.9557981672572088,0.5992167101827677,-1.6411737,0.217614187283873,0.8939456,15.0,128.0,79.0,266.0,55.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL5608,UHTHHESEBZOYNR-UHFFFAOYSA-N,CHEMBL5608,NTRK3,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,30023;43955;158606,Kd_Ki,True,True,False,False,True,True,vandetanib,True,False,False,False,True,True,-3.251237717092428,0.7114882506527416,0.6124088,0.4038335336922426,0.6756368,74.0,59.0,27.0,112.0,22.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3009,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL3009,ERBB4,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30049,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-0.4360468172438175,0.4477806788511749,-2.0944893,0.1197435567984764,0.9310986,56.0,233.0,77.0,353.0,75.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL1991,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL1991,IKBKB,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30054,Kd_Ki,True,False,False,False,True,True,selumetinib,True,False,False,False,True,True,-2.0355970876567224,0.4869451697127937,-3.0997298,0.0308397091308428,0.56508094,52.0,207.0,90.0,299.0,167.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL5616,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL5616,ACVR2A,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30056,Kd_Ki,True,False,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL4895,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL4895,AXL,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30058,Kd_Ki,True,False,False,False,True,True,selumetinib,True,False,False,False,True,True,-2.355214454412415,0.3798955613577023,-3.0773308,0.0374085901746544,0.33536628,110.0,272.0,86.0,276.0,305.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5331,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL5331,MERTK,POSITIVE,1.0,1,BindingDB_202609,Kd,=,110.0,110.0,False,False,30164,,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-2.048104666605405,0.3185378590078329,-1.5823016,0.0693420448596346,0.8540777,111.0,308.0,80.0,369.0,138.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3935,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL3935,AURKC,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30165,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-2.358582508283457,0.2924281984334204,-0.49067578,0.1005058894608259,0.8431541,161.0,321.0,55.0,341.0,158.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5311,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL5311,ACVRL1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30173,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-1.975129009520859,0.5430809399477807,-0.3720883,0.2502441770330432,0.9037628,99.0,156.0,52.0,181.0,58.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3629,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL3629,CSNK2A1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30413,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-1.832367287154936,0.5626631853785901,-0.06435684,0.2354885626666153,0.8928884,83.0,141.0,44.0,202.0,75.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5838,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL5838,ERBB3,POSITIVE,1.0,3,BindingDB_202609;ChEMBL37_existing,Kd,=,0.77,0.77,False,False,30416;70425;157670,,Kd_Ki,True,True,False,False,True,True,bosutinib,True,False,False,False,True,True,-1.4370365782086267,0.8381201044386423,0.16476876,0.8309519215477119,0.9253153,53.0,32.0,40.0,4.0,24.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1868,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL1868,FLT1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30418,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-0.5217014069118503,0.8981723237597912,0.9759116,0.6404689872447857,0.90750986,22.0,20.0,28.0,23.0,50.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL279,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL279,KDR,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30423,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-0.5148408591842445,0.929503916449086,1.1078864,0.818953841940184,0.8182377,21.0,12.0,27.0,5.0,191.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2873,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL2873,MAP3K10,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30429,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-3.5138220054576563,0.4399477806788512,1.8086925,0.335206623281256,0.880805,305.0,220.0,22.0,101.0,95.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1913,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL1913,PDGFRB,POSITIVE,1.0,2,BindingDB_202609;ChEMBL37_existing,Kd,=,200.0,2550.0,True,False,30436,,Kd_Ki,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,False,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2534,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL2534,PDPK1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30437,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-1.3817758003762868,0.597911227154047,-3.9128191,0.2250544676558509,0.5628022,51.0,110.0,228.0,217.0,354.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3267,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL3267,PIK3CG,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,30440,Kd_Ki,True,False,False,False,True,True,bosutinib,False,False,False,True,True,True,-1.7395266550775608,0.7702349869451697,-3.5289586,0.3648324426842093,0.7693958,73.0,49.0,194.0,80.0,250.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1908389,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CHEMBL1908389,MAP3K12,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,30000.0,False,False,,30484;123464;123465,Kd_Ki,True,True,False,False,True,True,quizartinib,False,False,False,True,True,False,-1.6530595093425844,0.4099216710182767,-4.9421897,0.162683931131402,0.9298641,118.0,254.0,174.0,341.0,49.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5608,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL5608,NTRK3,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,30544;44084;139198,Kd_Ki,True,True,False,False,True,True,imatinib,True,False,False,False,True,True,-1.3087519814813924,0.7336814621409922,-4.226066,0.2486088690008704,0.9065851,42.0,68.0,117.0,160.0,18.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5331,KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL5331,MERTK,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,30546;44122;139266,Kd_Ki,True,True,False,False,True,True,imatinib,True,False,False,False,True,True,-0.8440612528128522,0.758485639686684,-4.539375,0.2432479199567909,0.7474947,26.0,55.0,139.0,165.0,130.0,True,True,CANDIDATE_ONLY_REVIEW_ASSAY_AND_FREEZE_INDEPENDENT_EVALUATION_BEFORE_TRAINING
